,game_id,player_name,move_sequence,move_count
1314,38a310d5-fbe5-485e-a78a-39f455edfa55,"Lautier,J",d4|d5|c4|c6|Nc3|Nf6|e3|g6|Nf3|Bg7|Be2|O-O|O-O|b6|Bd2|Bb7|b4|Ne4|Rc1|Nxd2|Qxd2|Nd7|Rfd1|e6|cxd5|exd5|b5|c5|dxc5|Nxc5|Nxd5|Ne4|Qd3|Bxd5|Qxd5|Nc3|Qxd8|Raxd8|Re1|Rd5|Bf1|Rfd8|a3|Rc5|Rc2|Kf8|h3|Rdd5|Rec1|Na4|Rxc5|Nxc5|Be2|Ke7|Kf1|Bb2|Rc2|Na4|Rc7+|Rd7|Rc4|Nc5|a4|f5|a5|Kf6|Rc2|Ba1|axb6|axb6|Nd2|Ra7|Nc4|Be5|g4|Bc7|Rd2|Ra4|Nxb6|Ra1+|Kg2|Bxb6|Rd6+|Ke7|Rxb6|Ra2|Bf3|Nd3|gxf5|gxf5|Rh6|Rxf2+|Kg3|Rb2|b6|Ne5|Bd5|Nd7|Rxh7+|Kd6|b7|Kxd5|Rxd7+|Ke6|Rc7|Rb4|h4|Kf6|Kf3|Kg6|Ke2|Kh5|Kd3|Rb1|Kd4|Kg4|Rh7|f4|exf4|Kxf4|Kd5,61
1315,38bba014-6d55-4494-a531-d78c317e1fb2,"Zvjaginsev,V",e4|c5|Nf3|Nc6|Bb5|Nf6|Nc3|Qc7|O-O|a6|Bxc6|dxc6|e5|Nd5|Ne4|Bg4|Nxc5|e6|Nd3|Rd8|b3|c5|Bb2|b5|c4|Nb6|Nde1|Qc6|Rc1|bxc4|bxc4|Be7|h3|Bh5|d4|O-O|Qb3|Rfe8|Qe3|Qa4|Nd2|Qxa2|Nd3|cxd4|Qg3|Qa5|Ne4|Bg6|Nd6|Bxd6|exd6|e5|c5|Bxd3|Qxd3|Na4|Qa3|Qb5|Ba1|Qc6|Rc4|Nxc5|Qxc5|Qxc5|Rxc5|Rxd6|Rb1|h6|Kf1|Ree6|Ke2|Rc6|Rxc6|Rxc6|Kd3|h5|g4|Rf6,39
1316,38bba014-6d55-4494-a531-d78c317e1fb2,"Lima,Da",e4|c5|Nf3|Nc6|Bb5|Nf6|Nc3|Qc7|O-O|a6|Bxc6|dxc6|e5|Nd5|Ne4|Bg4|Nxc5|e6|Nd3|Rd8|b3|c5|Bb2|b5|c4|Nb6|Nde1|Qc6|Rc1|bxc4|bxc4|Be7|h3|Bh5|d4|O-O|Qb3|Rfe8|Qe3|Qa4|Nd2|Qxa2|Nd3|cxd4|Qg3|Qa5|Ne4|Bg6|Nd6|Bxd6|exd6|e5|c5|Bxd3|Qxd3|Na4|Qa3|Qb5|Ba1|Qc6|Rc4|Nxc5|Qxc5|Qxc5|Rxc5|Rxd6|Rb1|h6|Kf1|Ree6|Ke2|Rc6|Rxc6|Rxc6|Kd3|h5|g4|Rf6|Ke4,40
1317,39003f9f-b64e-4bfb-934e-f707d1dd2c2b,"Kasparov, Gary",d4|Nf6|c4|g6|Nc3|d5|Bf4|Bg7|e3|c5|dxc5|Qa5|Rc1|Ne4|cxd5|Nxc3|Qd2|Qxa2|bxc3|Qxd2+|Kxd2|Nd7|Bb5|O-O|Bxd7|Bxd7|e4|f5|e5|e6|c4|Rfc8|c6|bxc6|d6|c5|h4|h6|Nh3|a5|f3|a4|Rhe1|a3|Nf2|a2|Nd3|Ra3|Ra1|g5|hxg5|hxg5|Bxg5|Kf7|Bf4|Rb8|Rec1|Bc6|Rc3|Ra5|Rc2|Rba8,31
1318,39003f9f-b64e-4bfb-934e-f707d1dd2c2b,"Karpov, Anatoly",d4|Nf6|c4|g6|Nc3|d5|Bf4|Bg7|e3|c5|dxc5|Qa5|Rc1|Ne4|cxd5|Nxc3|Qd2|Qxa2|bxc3|Qxd2+|Kxd2|Nd7|Bb5|O-O|Bxd7|Bxd7|e4|f5|e5|e6|c4|Rfc8|c6|bxc6|d6|c5|h4|h6|Nh3|a5|f3|a4|Rhe1|a3|Nf2|a2|Nd3|Ra3|Ra1|g5|hxg5|hxg5|Bxg5|Kf7|Bf4|Rb8|Rec1|Bc6|Rc3|Ra5|Rc2|Rba8|Nc1,32
1319,392a6a54-a232-4df9-b798-f7dc49f924f0,"Agrest,E",e4|d6|d4|g6|Nc3|Bg7|Nf3|Nf6|Be3|a6|Bd3|O-O|Qd2|Nc6|h4|Ng4|h5|Nxe3|fxe3|e5|hxg6|hxg6|O-O-O|b5|Qf2|Bd7|Nd5|Ne7|Qh4|f6|dxe5|dxe5|Nxe5|fxe5|Qh7+|Kf7|Rhf1+|Ke6|Qxg7|Nxd5|exd5+|Kd6|Qxg6+|Kc5|Qg7|Kd6|Be4|b4|Qg6+|Kc5|d6|c6|Qg7|Re8|Rf7|Qh4|Bf3|Qc4|Rxd7|Qxa2|Rc7|Qa1+|Kd2|Qxb2|Rxc6+|Kb5|Qb7+|Ka5|Rc5+|Ka4,35
1320,392a6a54-a232-4df9-b798-f7dc49f924f0,"Asrian,K",e4|d6|d4|g6|Nc3|Bg7|Nf3|Nf6|Be3|a6|Bd3|O-O|Qd2|Nc6|h4|Ng4|h5|Nxe3|fxe3|e5|hxg6|hxg6|O-O-O|b5|Qf2|Bd7|Nd5|Ne7|Qh4|f6|dxe5|dxe5|Nxe5|fxe5|Qh7+|Kf7|Rhf1+|Ke6|Qxg7|Nxd5|exd5+|Kd6|Qxg6+|Kc5|Qg7|Kd6|Be4|b4|Qg6+|Kc5|d6|c6|Qg7|Re8|Rf7|Qh4|Bf3|Qc4|Rxd7|Qxa2|Rc7|Qa1+|Kd2|Qxb2|Rxc6+|Kb5|Qb7+|Ka5|Rc5+|Ka4|Qd7+,36
1321,392e8c43-8445-462c-95cd-eee86ece0625,"De Firmian, Nick E",e4|c5|Nf3|d6|d4|cxd4|Nxd4|Nf6|Nc3|a6|Be3|Ng4|Bg5|h6|Bh4|g5|Bg3|Bg7|Be2|h5|Bxg4|hxg4|O-O|Nc6|Nf5|Bxc3|bxc3|Qa5|Qxg4|f6|f4|Bxf5|exf5|gxf4|Rxf4|Qxc3|Rb1|b5|Qe2|Rc8|a4|Nd4|Qg4|Qe3+|Kf1|Nxc2|Re4|Qd3+|Kg1|Ne3|Rxe7+|Kd8|Qe4|Qxe4|Rxe4|Nxf5|axb5|Nxg3|hxg3|axb5|Rxb5|Rc1+|Kf2|Rhh1|Kf3|Kd7|Rb7+|Kc6|Rf7|Rhf1+|Kg4|Rc5|Kh4|Rh1+|Kg4|Rf1|Kh4|Rh1+|Kg4|Rg5+|Kf3|Rf1+|Ke2|Rgf5|Rf4|R1xf4|gxf4|Rxf4|Ke3|Rf1|Ke2|Rf5|g4|Re5+|Kf3|Re1|Kg3|d5|Rxf6+|Kc5|Rf8|d4|Rd8|Kc4|g5|d3|Kf4|Kc3|g6|Rg1,55
1322,392e8c43-8445-462c-95cd-eee86ece0625,"Kobalija, Mihail",e4|c5|Nf3|d6|d4|cxd4|Nxd4|Nf6|Nc3|a6|Be3|Ng4|Bg5|h6|Bh4|g5|Bg3|Bg7|Be2|h5|Bxg4|hxg4|O-O|Nc6|Nf5|Bxc3|bxc3|Qa5|Qxg4|f6|f4|Bxf5|exf5|gxf4|Rxf4|Qxc3|Rb1|b5|Qe2|Rc8|a4|Nd4|Qg4|Qe3+|Kf1|Nxc2|Re4|Qd3+|Kg1|Ne3|Rxe7+|Kd8|Qe4|Qxe4|Rxe4|Nxf5|axb5|Nxg3|hxg3|axb5|Rxb5|Rc1+|Kf2|Rhh1|Kf3|Kd7|Rb7+|Kc6|Rf7|Rhf1+|Kg4|Rc5|Kh4|Rh1+|Kg4|Rf1|Kh4|Rh1+|Kg4|Rg5+|Kf3|Rf1+|Ke2|Rgf5|Rf4|R1xf4|gxf4|Rxf4|Ke3|Rf1|Ke2|Rf5|g4|Re5+|Kf3|Re1|Kg3|d5|Rxf6+|Kc5|Rf8|d4|Rd8|Kc4|g5|d3|Kf4|Kc3|g6|Rg1|Ke4,56
1323,394ad9a0-74b2-4bed-97de-61389afacd41,"Bronstein, David I",d4|e6|e4|d5|Nd2|c5|exd5|exd5|Ngf3|Nf6|Bb5+|Bd7|Bxd7+|Nbxd7|O-O|Be7|dxc5|Nxc5|Nd4|Qd7|N2f3|O-O|Ne5|Qc8|Bg5|Re8|Nd3|Nxd3|Qxd3|Qg4|Be3|Bc5|h3|Qg6|Qxg6|hxg6|Rad1|Re4|c3|b6|Nc2|Ree8|Rd3|Kf8|Rfd1|Ke7|Kf1|Kd7|Bg5|Kc6|b4|Bf8|Ne3|Re5|f4|Re4|f5|Re5|Bf4|Re4|Bg5|Re5|Bf4|Re4,32
1324,394ad9a0-74b2-4bed-97de-61389afacd41,"Botvinnik, Mikhail",d4|e6|e4|d5|Nd2|c5|exd5|exd5|Ngf3|Nf6|Bb5+|Bd7|Bxd7+|Nbxd7|O-O|Be7|dxc5|Nxc5|Nd4|Qd7|N2f3|O-O|Ne5|Qc8|Bg5|Re8|Nd3|Nxd3|Qxd3|Qg4|Be3|Bc5|h3|Qg6|Qxg6|hxg6|Rad1|Re4|c3|b6|Nc2|Ree8|Rd3|Kf8|Rfd1|Ke7|Kf1|Kd7|Bg5|Kc6|b4|Bf8|Ne3|Re5|f4|Re4|f5|Re5|Bf4|Re4|Bg5|Re5|Bf4|Re4|Bg5,33
1325,395755e2-d6e3-4026-8c97-1df888fcc6dc,"Kunte,A",d4|Nf6|c4|e6|Nf3|b6|Nc3|Bb4|e3|O-O|Bd3|d5|O-O|Bb7|cxd5|exd5|Bd2|a6|Ne5|Bd6|f4|c5|Qf3|Nc6|Qh3|g6|Rad1|cxd4|Nxc6|Bxc6|exd4|Ne4|Bxe4|dxe4|f5|Ra7|d5|Bc5+|Kh1|Bb5|Rf4|f6|fxg6|hxg6|Rh4|f5|Rh8+|Kf7|Rh7+|Kf6,25
1326,395755e2-d6e3-4026-8c97-1df888fcc6dc,"Milos,G",d4|Nf6|c4|e6|Nf3|b6|Nc3|Bb4|e3|O-O|Bd3|d5|O-O|Bb7|cxd5|exd5|Bd2|a6|Ne5|Bd6|f4|c5|Qf3|Nc6|Qh3|g6|Rad1|cxd4|Nxc6|Bxc6|exd4|Ne4|Bxe4|dxe4|f5|Ra7|d5|Bc5+|Kh1|Bb5|Rf4|f6|fxg6|hxg6|Rh4|f5|Rh8+|Kf7|Rh7+|Kf6|Bg5+,26
1327,396aaf55-907a-4735-93d8-5ce2a59f0c7d,"Chernin,A",d4|Nf6|c4|e6|Nc3|Bb4|f3|d5|a3|Bxc3+|bxc3|c5|cxd5|Nxd5|dxc5|Qa5|e4|Nf6|Be3|O-O|Qb3|Nfd7|Rd1|Qc7|Qb5|b6|Nh3|Nxc5|Bxc5|bxc5|Qa4|Nd7|Bb5|Nb6|Qa5|c4|Rd4|e5|Rxc4|Qe7|Qb4|Qh4+|Nf2|Nxc4|Bxc4|Qh6|O-O|Ba6|Ng4|Qb6+|Qxb6|axb6|Nxe5|Bxc4|Nxc4|b5|Nd6|Rxa3|Nxb5|Rb3|c4|Rd8|Kf2|Rb2+|Kg3|Rc2|Nc7|Rxc4,34
1328,396aaf55-907a-4735-93d8-5ce2a59f0c7d,"Utnasunov,A",d4|Nf6|c4|e6|Nc3|Bb4|f3|d5|a3|Bxc3+|bxc3|c5|cxd5|Nxd5|dxc5|Qa5|e4|Nf6|Be3|O-O|Qb3|Nfd7|Rd1|Qc7|Qb5|b6|Nh3|Nxc5|Bxc5|bxc5|Qa4|Nd7|Bb5|Nb6|Qa5|c4|Rd4|e5|Rxc4|Qe7|Qb4|Qh4+|Nf2|Nxc4|Bxc4|Qh6|O-O|Ba6|Ng4|Qb6+|Qxb6|axb6|Nxe5|Bxc4|Nxc4|b5|Nd6|Rxa3|Nxb5|Rb3|c4|Rd8|Kf2|Rb2+|Kg3|Rc2|Nc7|Rxc4|Kf4,35
1329,39745e7a-2726-4657-b076-9d7aab632de3,"Adams,Mi",e4|e5|Nf3|Nc6|d4|exd4|Nxd4|Nf6|Nxc6|bxc6|e5|Qe7|Qe2|Nd5|c4|Nb6|Nc3|a5|Bd2|a4|O-O-O|Ba6|Qe4|Qe6|f4|g6|g4|Bb4|f5|Qe7|Bd3|Qc5|e6|fxe6|fxe6|O-O-O|Be3|Qa5|Bxb6|cxb6|exd7+|Kb7|Nb5|Rxd7|a3|Bf8|Rhf1|Re7|Nd6+|Kc7|Qf4|Bg7,26
1330,39745e7a-2726-4657-b076-9d7aab632de3,"Radjabov,T",e4|e5|Nf3|Nc6|d4|exd4|Nxd4|Nf6|Nxc6|bxc6|e5|Qe7|Qe2|Nd5|c4|Nb6|Nc3|a5|Bd2|a4|O-O-O|Ba6|Qe4|Qe6|f4|g6|g4|Bb4|f5|Qe7|Bd3|Qc5|e6|fxe6|fxe6|O-O-O|Be3|Qa5|Bxb6|cxb6|exd7+|Kb7|Nb5|Rxd7|a3|Bf8|Rhf1|Re7|Nd6+|Kc7|Qf4|Bg7|Ne8+,27
1331,39a6b655-19d8-4190-82c3-32989142e9df,"Karpov, Anatoly",c4|e6|Nc3|d5|d4|Be7|Nf3|Nf6|Bg5|h6|Bh4|O-O|Rc1|dxc4|e3|c5|Bxc4|cxd4|exd4|Nc6|O-O|Nh5|Bxe7|Nxe7|Bb3|Nf6|Ne5|Bd7|Qe2|Rc8|Ne4|Nxe4|Qxe4|Bc6|Nxc6|Rxc6|Rc3|Qd6|g3|Rd8|Rd1|Rb6|Qe1|Qd7|Rcd3|Rd6|Qe4|Qc6|Qf4|Nd5|Qd2|Qb6|Bxd5|Rxd5|Rb3|Qc6|Qc3|Qd7|f4|b6|Rb4|b5|a4|bxa4|Qa3|a5|Rxa4|Qb5|Rd2|e5|fxe5|Rxe5|Qa1|Qe8|dxe5|Rxd2|Rxa5|Qc6|Ra8+|Kh7|Qb1+|g6|Qf1|Qc5+|Kh1|Qd5+,43
1332,39a6b655-19d8-4190-82c3-32989142e9df,"Kortschnoj, Viktor",c4|e6|Nc3|d5|d4|Be7|Nf3|Nf6|Bg5|h6|Bh4|O-O|Rc1|dxc4|e3|c5|Bxc4|cxd4|exd4|Nc6|O-O|Nh5|Bxe7|Nxe7|Bb3|Nf6|Ne5|Bd7|Qe2|Rc8|Ne4|Nxe4|Qxe4|Bc6|Nxc6|Rxc6|Rc3|Qd6|g3|Rd8|Rd1|Rb6|Qe1|Qd7|Rcd3|Rd6|Qe4|Qc6|Qf4|Nd5|Qd2|Qb6|Bxd5|Rxd5|Rb3|Qc6|Qc3|Qd7|f4|b6|Rb4|b5|a4|bxa4|Qa3|a5|Rxa4|Qb5|Rd2|e5|fxe5|Rxe5|Qa1|Qe8|dxe5|Rxd2|Rxa5|Qc6|Ra8+|Kh7|Qb1+|g6|Qf1|Qc5+|Kh1,43
1333,39b2218a-4ccb-4f69-bcd0-5385c5c26cbd,"Lasker, Emanuel",e4|e5|Nf3|Nc6|Bb5|a6|Ba4|Nf6|O-O|Nxe4|d4|b5|Bb3|d5|a4|Nxd4|Nxd4|exd4|axb5|Bc5|c3|O-O|cxd4|Bb6|Nc3|Bb7|bxa6|Rxa6|Rxa6|Bxa6|Re1|Bb7|Na4|Qf6|Be3|Ba7|f3|Ng5|Nc5|Bxc5|dxc5|Ne6|Qd3|Rd8|Bc2|g6|b4|d4|Bc1|h5|Bb3|Bd5|Bxd5|Rxd5|h3|Re5|Rxe5|Qxe5|Kf2|Qd5|h4|Qa2+|Qe2|Qb1|Qb2|Qd3|Qe2|Qb3|Bd2|Kh7|Ke1|Qb1+|Qd1|Qf5|Qe2|Qc2|Qd1|Qf5|Qe2|Qb1+|Qd1|Qf5|Qe2|Qb1+|Qd1,43
1334,39b2218a-4ccb-4f69-bcd0-5385c5c26cbd,"Schlechter, Carl",e4|e5|Nf3|Nc6|Bb5|a6|Ba4|Nf6|O-O|Nxe4|d4|b5|Bb3|d5|a4|Nxd4|Nxd4|exd4|axb5|Bc5|c3|O-O|cxd4|Bb6|Nc3|Bb7|bxa6|Rxa6|Rxa6|Bxa6|Re1|Bb7|Na4|Qf6|Be3|Ba7|f3|Ng5|Nc5|Bxc5|dxc5|Ne6|Qd3|Rd8|Bc2|g6|b4|d4|Bc1|h5|Bb3|Bd5|Bxd5|Rxd5|h3|Re5|Rxe5|Qxe5|Kf2|Qd5|h4|Qa2+|Qe2|Qb1|Qb2|Qd3|Qe2|Qb3|Bd2|Kh7|Ke1|Qb1+|Qd1|Qf5|Qe2|Qc2|Qd1|Qf5|Qe2|Qb1+|Qd1|Qf5|Qe2|Qb1+|Qd1|Qf5,43
1335,39c0056f-7fff-4eab-b16a-5c9b0eb8860a,"Steinitz, William",e4|e5|Nf3|Nc6|Bb5|a6|Ba4|d6|d4|Bd7|Bb3|exd4|Nxd4|Nf6|Nc3|Be7|Nde2|Na5|O-O|O-O|f3|Re8|Be3|Bf8|Qd2|Nxb3|axb3|Be6|Nf4|Nd7|Rad1|c6|Qf2|Qa5|Qg3|Ne5|Nfe2|Bd7|Nd4|b5|h3|b4|Nb1|c5|Ne2|Qa2|f4|Nc6|Bxc5|Rxe4|Nbc3|bxc3|Nxc3|Qxb2|Nxe4|Qxc2|Nf6+|Kh8|Nxd7|dxc5|Qf3|Rc8|Ne5|Nxe5|fxe5|c4|bxc4|Qxc4|Kh1|a5|Rd7|a4|Rxf7|Bb4|Rf4|Qc5|Qg4|Ba3|Rxa4|Re8|Qf3|Bb2,41
1336,39c0056f-7fff-4eab-b16a-5c9b0eb8860a,"Lasker, Emanuel",e4|e5|Nf3|Nc6|Bb5|a6|Ba4|d6|d4|Bd7|Bb3|exd4|Nxd4|Nf6|Nc3|Be7|Nde2|Na5|O-O|O-O|f3|Re8|Be3|Bf8|Qd2|Nxb3|axb3|Be6|Nf4|Nd7|Rad1|c6|Qf2|Qa5|Qg3|Ne5|Nfe2|Bd7|Nd4|b5|h3|b4|Nb1|c5|Ne2|Qa2|f4|Nc6|Bxc5|Rxe4|Nbc3|bxc3|Nxc3|Qxb2|Nxe4|Qxc2|Nf6+|Kh8|Nxd7|dxc5|Qf3|Rc8|Ne5|Nxe5|fxe5|c4|bxc4|Qxc4|Kh1|a5|Rd7|a4|Rxf7|Bb4|Rf4|Qc5|Qg4|Ba3|Rxa4|Re8|Qf3|Bb2|Ra8,42
1337,39c104b1-ae14-480c-8ef2-eb4389a7c2fb,"Dreev,A",d4|d5|c4|c6|Nc3|Nf6|e3|e6|Nf3|Nbd7|Qc2|Bd6|Bd3|O-O|O-O|dxc4|Bxc4|a6|a4|c5|Rd1|cxd4|exd4|Qc7|Bd3|b6|Be3|Bb7|Qe2|Nd5|Ne4|Nf4|Bxf4|Bxf4|g3|Bh6|h4|Qc6|Ra3|Qd5|Bb1|Rac8|Re1|Rfd8|Neg5|Bxg5|hxg5|Nf8|Re3|Qc4|Qxc4|Rxc4|b3|Rb4|Bd3|a5|Bc4|Bxf3|Rxf3|Rxd4|Rf4|Rd6|Ree4|Rd1+|Kh2|Ng6|Rd4|Rxd4|Rxd4|Kf8|Rd8+|Ke7|Rb8|Ne5|Rb7+|Kd6|Bb5|Rxb3|f4|Nf3+|Kg2|Nd4|Rd7+|Kc5|Rc7+|Kd5|Bc4+|Kd6|Rxf7|Rc3|Ba6|Nf5|Kf2|Rc7|Rxc7|Kxc7|Bd3|g6|g4|Nd6|Ke3|b5|axb5|a4|Kd2|Kb6|Kc1|Kc5|Kb2|e5|Ka3|e4|Bf1|Nxb5+|Kxa4|Nd4,58
1338,39c104b1-ae14-480c-8ef2-eb4389a7c2fb,"Van Wely,L",d4|d5|c4|c6|Nc3|Nf6|e3|e6|Nf3|Nbd7|Qc2|Bd6|Bd3|O-O|O-O|dxc4|Bxc4|a6|a4|c5|Rd1|cxd4|exd4|Qc7|Bd3|b6|Be3|Bb7|Qe2|Nd5|Ne4|Nf4|Bxf4|Bxf4|g3|Bh6|h4|Qc6|Ra3|Qd5|Bb1|Rac8|Re1|Rfd8|Neg5|Bxg5|hxg5|Nf8|Re3|Qc4|Qxc4|Rxc4|b3|Rb4|Bd3|a5|Bc4|Bxf3|Rxf3|Rxd4|Rf4|Rd6|Ree4|Rd1+|Kh2|Ng6|Rd4|Rxd4|Rxd4|Kf8|Rd8+|Ke7|Rb8|Ne5|Rb7+|Kd6|Bb5|Rxb3|f4|Nf3+|Kg2|Nd4|Rd7+|Kc5|Rc7+|Kd5|Bc4+|Kd6|Rxf7|Rc3|Ba6|Nf5|Kf2|Rc7|Rxc7|Kxc7|Bd3|g6|g4|Nd6|Ke3|b5|axb5|a4|Kd2|Kb6|Kc1|Kc5|Kb2|e5|Ka3|e4|Bf1|Nxb5+|Kxa4,58
1339,39d40478-7e89-4c77-9f3a-f9a02e5822d0,"Malakhatko,V",e4|c6|d4|d5|Nc3|dxe4|Nxe4|Bf5|Ng3|Bg6|Bc4|e6|N1e2|Nf6|O-O|Bd6|f4|Bf5|Nxf5|exf5|Ng3|g6|Re1+|Kf8|Qf3|h5|Nh1|Ne4|Bd3|Nf6|Bd2|Qc7|c4|c5|d5|Nbd7|Nf2|Kg7|Nh3|Rhe8|Qg3|Kf8|Ng5|Rxe1+|Rxe1|Re8|Rf1|Qd8|h3|Bc7|a3|Qe7|Kh1|Qd6|Bc3|Re7|Qh4|Kg8|Qg3|Kf8|Bc2|Qa6|Rd1|Qd6|Rf1|Qa6|Rd1|Qd6|Bd2|Re2|Qc3|Kg8,36
1340,39d40478-7e89-4c77-9f3a-f9a02e5822d0,"Movsesian,S",e4|c6|d4|d5|Nc3|dxe4|Nxe4|Bf5|Ng3|Bg6|Bc4|e6|N1e2|Nf6|O-O|Bd6|f4|Bf5|Nxf5|exf5|Ng3|g6|Re1+|Kf8|Qf3|h5|Nh1|Ne4|Bd3|Nf6|Bd2|Qc7|c4|c5|d5|Nbd7|Nf2|Kg7|Nh3|Rhe8|Qg3|Kf8|Ng5|Rxe1+|Rxe1|Re8|Rf1|Qd8|h3|Bc7|a3|Qe7|Kh1|Qd6|Bc3|Re7|Qh4|Kg8|Qg3|Kf8|Bc2|Qa6|Rd1|Qd6|Rf1|Qa6|Rd1|Qd6|Bd2|Re2|Qc3|Kg8|Nf3,37
1341,3a0d1700-1b43-4a4f-ae4c-82cf3d1b1e3e,"Botvinnik, Mikhail",e4|c6|d4|d5|e5|c5|dxc5|e6|Qg4|Nd7|Nf3|Ne7|Bg5|h6|Bxe7|Qxe7|Nc3|Qxc5|O-O-O|a6|Kb1|Nb6|Nd4|Bd7|h4|O-O-O|Rh3|Kb8|f4|Rc8|h5|Rg8|Nb3|Qc7|Bd3|Nc4|Bxc4|Qxc4|Nd4|Be7|Rhd3|Qc7|Qe2|Qb6|Qg4|Qc7|Qe2|Qb6|Qg4|Qc7,25
1342,3a0d1700-1b43-4a4f-ae4c-82cf3d1b1e3e,"Tal, Mihail",e4|c6|d4|d5|e5|c5|dxc5|e6|Qg4|Nd7|Nf3|Ne7|Bg5|h6|Bxe7|Qxe7|Nc3|Qxc5|O-O-O|a6|Kb1|Nb6|Nd4|Bd7|h4|O-O-O|Rh3|Kb8|f4|Rc8|h5|Rg8|Nb3|Qc7|Bd3|Nc4|Bxc4|Qxc4|Nd4|Be7|Rhd3|Qc7|Qe2|Qb6|Qg4|Qc7|Qe2|Qb6|Qg4,25
1343,3a113053-d03a-422f-9dae-b96467b65a43,"Karpov, Anatoly",e4|c6|d4|d5|Nd2|dxe4|Nxe4|Nd7|Ng5|Ngf6|Bd3|e6|N1f3|Bd6|Qe2|h6|Ne4|Nxe4|Qxe4|Nf6|Qe2|Qc7|Bd2|b6|O-O-O|Bb7|Ne5|c5|Bb5+|Ke7|dxc5|Qxc5|a3|Qc7|Bf4|Nd5|Bg3|Rhd8|Rd4|Kf8|Kb1|a6|Rc4|Qe7|Nc6|Bxc6|Bxc6|Ra7|Bxd5|exd5|Bxd6|Qxd6|Rd4|b5|Qd3|Kg8|g3|Qe6|Rd1|Rad7|h4|Rd6|Rd2|Qe1+|Ka2|Qe7|Qf3|Qe6|Re2|Qc8|Qd3|Rc6|Kb1|Re6|Re3|Qc6|Qd2|Rxe3|Qxe3|Qe6|Qd2|Rd6|g4|Qf6|g5|Qf3|Ka2|Qf5|c3|Qf3|Rf4|Qh3|gxh6|Qe6|Qd4|Qxh6|Rf5|Qe6|Re5|Qd7|Ka1|f6|Re3|Rc6|h5|Rc4|Qb6|d4|Rd3|Qf5|Rxd4|Rxd4|cxd4|Qxf2|Qe6+|Kf8|Qd6+|Kf7|Qd7+|Kf8|Qd6+|Kf7,61
1344,3a113053-d03a-422f-9dae-b96467b65a43,"Kamsky, Gata",e4|c6|d4|d5|Nd2|dxe4|Nxe4|Nd7|Ng5|Ngf6|Bd3|e6|N1f3|Bd6|Qe2|h6|Ne4|Nxe4|Qxe4|Nf6|Qe2|Qc7|Bd2|b6|O-O-O|Bb7|Ne5|c5|Bb5+|Ke7|dxc5|Qxc5|a3|Qc7|Bf4|Nd5|Bg3|Rhd8|Rd4|Kf8|Kb1|a6|Rc4|Qe7|Nc6|Bxc6|Bxc6|Ra7|Bxd5|exd5|Bxd6|Qxd6|Rd4|b5|Qd3|Kg8|g3|Qe6|Rd1|Rad7|h4|Rd6|Rd2|Qe1+|Ka2|Qe7|Qf3|Qe6|Re2|Qc8|Qd3|Rc6|Kb1|Re6|Re3|Qc6|Qd2|Rxe3|Qxe3|Qe6|Qd2|Rd6|g4|Qf6|g5|Qf3|Ka2|Qf5|c3|Qf3|Rf4|Qh3|gxh6|Qe6|Qd4|Qxh6|Rf5|Qe6|Re5|Qd7|Ka1|f6|Re3|Rc6|h5|Rc4|Qb6|d4|Rd3|Qf5|Rxd4|Rxd4|cxd4|Qxf2|Qe6+|Kf8|Qd6+|Kf7|Qd7+|Kf8|Qd6+|Kf7|Qd7+,62
1345,3a14f578-5986-4df2-a40d-45399970312e,"Chigorin, Mikhail",Nf3|d5|d4|Bg4|c4|Nc6|e3|e5|Qb3|Bxf3|gxf3|Nge7|Nc3|exd4|Nxd5|Rb8|e4|Ng6|Bd2|Bd6|f4|O-O|O-O-O|Nce7|f5|Nxd5|cxd5|Nf4|Qf3|Qh4|Rg1|h5|Kb1|c5|Qg3|Ng6|Qxd6|Qxe4+|Ka1|Qxf5|Qg3|Qxd5|f4|b5|Bg2|Qd6|Qg5|f5|Bh3|Rb6|Bxf5|Rf6|Be4|Qd7|Qxh5|Nf8|Qxc5|Ne6|Qh5|Qd6|Qh7+|Kf8|Rc1|Ra6|f5|Nc5|Qh8+|Ke7,34
1346,3a14f578-5986-4df2-a40d-45399970312e,"Steinitz, William",Nf3|d5|d4|Bg4|c4|Nc6|e3|e5|Qb3|Bxf3|gxf3|Nge7|Nc3|exd4|Nxd5|Rb8|e4|Ng6|Bd2|Bd6|f4|O-O|O-O-O|Nce7|f5|Nxd5|cxd5|Nf4|Qf3|Qh4|Rg1|h5|Kb1|c5|Qg3|Ng6|Qxd6|Qxe4+|Ka1|Qxf5|Qg3|Qxd5|f4|b5|Bg2|Qd6|Qg5|f5|Bh3|Rb6|Bxf5|Rf6|Be4|Qd7|Qxh5|Nf8|Qxc5|Ne6|Qh5|Qd6|Qh7+|Kf8|Rc1|Ra6|f5|Nc5|Qh8+|Ke7|Rxg7+,35
