,game_id,event,player_name
274,2b3544d7-2a9a-43ff-a67b-3c5a88edc8d5,FIDE WCh KO,"Paehtz,E"
275,9996b563-f58e-406a-9a98-766c483a980d,FIDE WCh KO,"Delchev,A"
276,1a81319b-2679-4ceb-a9af-0d0013209aa0,FIDE WCh KO,"Wohl,A"
277,88e4c83f-dd3c-4828-9163-8ad918be83aa,FIDE WCh KO,"Psakhis,L"
278,7e309f23-94c1-4c7c-96f8-ab91442b96d1,FIDE WCh KO,"Bacrot,E"
279,77b2d9d1-29d3-4bb5-87e1-dd59d2a8d522,FIDE-Wch k.o.,"Ponomariov, Ruslan"
280,2792a715-2339-41ad-90b6-adffe121eab0,World Championship 15th,"Bogoljubow, Efim"
281,d0c0ec16-9fe0-4031-8f16-cb5175eb3862,WCh-FIDE,"Topalov,V"
282,f2dfd531-9ebb-4859-a594-cbb8e3e89189,WCh-FIDE,"Svidler,P"
283,4dbba716-416d-476a-9cd6-f8db9e569e41,FIDE WCh KO,"Dreev,A"
284,87d577b3-3fb5-469c-ad33-0abf6f66098e,FIDE WCh KO,"Vallejo Pons,F"
285,c2ad1d49-8a47-4280-81e1-fb2296473634,FIDE WCh KO,"Krasenkow,M"
286,aefceea4-f6b0-48ad-9c34-bccfd61550f8,FIDE WCh KO,"Vaganian,R"
287,a91ec436-fa7c-4a10-ae46-fc428dfe960c,FIDE WCh KO,"Onischuk,Al"
288,160c83eb-2c3a-405c-9b5e-e7f476d7435b,FIDE-Wch k.o.,"Lautier, Joel"
289,b807e9c8-987f-4fdf-bf61-1c966f9a0b57,FIDE-Wch k.o.,"Umgaev, Alexander"
290,1d764dcb-ef38-4eea-9a8f-7762fce07a08,World Championship 29th,"Karpov, Anatoly"
291,dea461a0-46b1-43e8-b9c0-321acba393e1,WCh 2016,"Karjakin, Sergey"
292,696d8975-7f17-48be-a6d6-e239313a30b9,WCh,"Grischuk,A"
293,10ebe755-9732-4f0d-8278-3885940c2838,FIDE WCh KO,"Al Modiahki,M"
294,1d868305-b48c-4b6e-8eae-fe47bb0e7c76,FIDE WCh KO,"Rublevsky,S"
295,770c7f69-ce20-474f-958f-4474b166eceb,FIDE-Wch k.o.,"Sokolov, Andrei"
296,8d63b422-e8ed-4ec6-8e67-45a92610d2fb,World Championship 16th,"Euwe, Max"
297,aeb0c37c-6a46-4424-99f0-b51253c70125,World Championship 14th,"Bogoljubow, Efim"
298,432f1a92-9492-4d5f-aed2-113ca20bd6c9,World Championship 11th,"Janowsky, Dawid Markelowicz"
299,e945781f-92a2-4fba-9f3e-cb8f140698b2,FIDE WCh KO,"Sargissian,G"
300,16c31090-91dc-4465-a510-75ae7dc9d6ee,FIDE WCh KO,"Beliavsky,A"
301,30035081-2408-4b09-a18a-9c7b7b5012f4,FIDE WCh KO,"Kasimdzhanov,R"
302,a3b3df25-0fdc-42eb-be26-94baf4390e64,FIDE WCh KO,"Ehlvest,J"
303,4011c940-f77e-40a7-90bd-b375df3874b5,FIDE-Wch k.o.,"Gelfand, Boris"
304,54a6cef6-d157-47ef-b14a-e46e1c64c5f8,PCA-World Championship,"Anand, Viswanathan"
305,38416749-7291-4d15-87e6-a281376a219f,FIDE WCh KO,"Sakaev,K"
306,3667e20a-7527-4052-8ddf-6c047ccf76ff,FIDE WCh KO,"Anand,V"
307,68c93c2d-02dd-4378-8966-5d9add81ff1c,FIDE WCh KO,"Shirov,A"
308,34cab19e-2c21-46d1-90fd-d68a27b3e7f0,FIDE-Wch k.o.,"Rozentalis, Eduardas"
309,0a30fb5f-1274-4a46-a479-5b757eb6a933,World Championship 18th,"Reshevsky, Samuel Herman"
310,73d88686-cb8f-41c8-ac39-d34266892a80,World Championship 15th,"Alekhine, Alexander"
311,1e2d1890-d229-406a-b5e0-0312a86f7594,World Championship 8th,"Tarrasch, Siegbert"
312,841f3971-8c78-49e2-82dd-2e16eff8bb27,World Championship 6th,"Lasker, Emanuel"
313,d764c38f-521a-48cd-bd16-6ee5274c6c64,WCh Playoffs,"Topalov,V"
314,d1f735ab-5702-456e-8c79-411614b02bb2,FIDE WCh KO,"Sakaev,K"
315,418fd5f1-3ec0-4160-8c74-7fdd5dc85663,FIDE WCh KO,Ye Jiangchuan
316,fded1254-a3dc-4cfd-a3d9-bf1a1aff5017,FIDE-Wch k.o.,"Georgiev, Kiril"
317,e4578b43-e0b5-44ed-84d0-98f234ce0b9b,FIDE-Wch k.o.,"Nenashev, Alexander"
318,93a10f01-5d8a-4570-8159-53fcb36ef96e,FIDE-Wch k.o.,"Nijboer, Friso"
319,5736e77c-0cc4-47ec-9082-434f6643e234,World Championship 35th-KK5,"Kasparov, Gary"
320,960a1003-1ec9-4839-a177-bfcc93b6c4a1,World Championship 5th,"Steinitz, William"
321,72f66511-e5fe-4f7f-a39d-7c96e0095e14,FIDE WCh KO,"Shirov,A"
322,13340a0e-5148-4bd0-aa66-d8e40db753f2,FIDE-Wch k.o.,"Becerra Rivero, Julio"
323,c81cd995-fccf-4c87-b9ee-2c008929a4ac,PCA-World Championship,"Short, Nigel D"
324,e4c396b2-5e00-4125-8246-c727f194a2b7,World Championship 33th-KK3,"Kasparov, Gary"
325,322d2f5e-dd83-43b7-8d52-f791be55fc54,World Championship 23th,"Botvinnik, Mikhail"
326,02d27637-16cd-4d9a-bf87-6052c191ef47,World Championship 16th,"Euwe, Max"
327,b65310bb-688c-48e2-8fd6-f9e5bee3e051,WCh,"Anand,V"
328,12a5a2d1-76fe-4c21-881e-37eff3b4919a,WCh,"Anand,V"
329,3b6bb69a-9fee-4bb5-ba99-f8bb13172eb8,FIDE WCh KO,"Kasimdzhanov,R"
330,11cef1a6-8460-4109-b875-4d8d3db88a2d,World Championship 22th,"Botvinnik, Mikhail"
331,3d613517-7752-49f0-acc8-9107c4e58b9f,World Championship 17th,"Alekhine, Alexander"
332,eb5663cf-1f81-44e6-b2e2-003d4c0abea7,WCh,"Topalov,V"
333,62a2b0b7-36af-4d83-b0cd-d4abd7ea4e9f,FIDE WCh KO,"Felgaer,R"
334,34cab19e-2c21-46d1-90fd-d68a27b3e7f0,FIDE-Wch k.o.,"Aronian, Levon"
335,7937e0f0-cbfe-488b-97c5-de92369c77a5,FIDE-Wch k.o.,"Asrian, Karen"
336,5f302de0-7d73-4067-95a9-2b9b69093bf9,FIDE-Wch k.o.,"Kramnik, Vladimir"
337,fbc815bc-1c6f-4204-a8b4-6d66b3e82803,World Championship 20th,"Botvinnik, Mikhail"
338,6d94b4c4-6335-4776-b26e-086e2920480c,World Championship 15th,"Bogoljubow, Efim"
339,696d8975-7f17-48be-a6d6-e239313a30b9,WCh,"Aronian,L"
340,606f8db0-b5c7-45fb-9548-68e6b24348a4,World Championship 33th-KK3,"Kasparov, Gary"
341,a44522e9-8459-4d82-b84f-69e67447aef0,World Championship 28th,"Spassky, Boris V"
342,b0af97c4-c116-4eff-993a-abffccf7aefd,World Championship 26th,"Spassky, Boris V"
343,68e4407e-6710-4607-9080-8f23d8dfe007,World Championship 18th,"Botvinnik, Mikhail"
344,eb3c4757-b827-4039-97e8-2f8f6beb0bc2,World Championship 5th,"Steinitz, William"
345,860a9c7d-5f67-4274-badd-d9c97743a5f6,FIDE WCh KO,"Radjabov,T"
346,6ca0e979-9e77-4418-b4c6-7e8d9b9f6031,FIDE WCh KO,"Ivanchuk,V"
347,4b2b1557-39e7-4663-8c0b-1a14554a3f1e,FIDE WCh KO,"Gelfand,B"
348,c17422ff-34bd-4b36-96b5-cd43377e21cb,FIDE-Wch k.o. g/25+10,"Yermolinsky, Alex"
349,f3dadf79-e84b-417b-8d0c-45bbe4fbf942,World Championship 31th-KK1,"Kasparov, Gary"
350,4ec12417-3e9f-46af-b128-6595e5b70e7e,World Championship 29th,"Kortschnoj, Viktor"
351,994fd75a-a32a-4b0c-b080-ef4a63a20d5f,World Championship 20th,"Smyslov, Vassily"
352,a3d8e989-d951-4afa-b119-538d29587141,World Championship 20th,"Smyslov, Vassily"
353,9f2cefc7-dc47-4d56-985f-1b613a280236,World Championship 18th,"Euwe, Max"
354,aa74d74e-b061-40d4-aba8-26b25c4591d1,World Championship 17th,"Alekhine, Alexander"
355,600bf35b-8d76-4b20-a47a-13eb511b8b78,WCh,"Anand,V"
356,9879feea-919a-48f8-9d8d-124675824b2c,WCh-FIDE,"Svidler,P"
357,8692200f-2ac1-4b09-ac01-b76f6177b056,FIDE WCh KO,"Dominguez,L"
358,8d31341f-31c4-45b0-ae9a-4ad97bd35704,FIDE WCh KO,"Iordachescu,V"
359,4503aabd-dfa8-4824-9984-d5b2c1c02fcf,FIDE-Wch k.o.,"Dreev, Alexey"
360,b666519c-cc97-4431-aa32-f57440d65d39,World Championship 24th,"Tal, Mihail"
361,322d2f5e-dd83-43b7-8d52-f791be55fc54,World Championship 23th,"Tal, Mihail"
362,4dbba716-416d-476a-9cd6-f8db9e569e41,FIDE WCh KO,"Tissir,M"
363,cacfcbef-611c-484d-a17b-b6ce5918d711,FIDE WCh KO,"Kasimdzhanov,R"
364,4301633c-fcdc-4206-8838-74d834f3ed77,FIDE WCh KO,"Sakaev,K"
365,a0f0146c-8936-419e-878f-696bf096ae00,FIDE WCh KO,Yu Shaoteng
366,5fc4e1c4-236a-40b0-83ed-c54d1935f0ae,FIDE-Wch k.o.,"Mohamed, Esam Ahmed Nagib"
367,05091949-6f68-480b-b7e0-d442c2b497a4,FIDE-Wch k.o.,"Milov, Vadim"
368,f3dadf79-e84b-417b-8d0c-45bbe4fbf942,World Championship 31th-KK1,"Karpov, Anatoly"
369,1fdb22ea-3861-483e-9daa-ca767ae94ece,World Championship 30th,"Kortschnoj, Viktor"
370,223d391a-fd99-44c8-97fe-fb5321b2d705,World Championship 18th,"Reshevsky, Samuel Herman"
371,5bc21866-5bd5-4a06-b106-2dbb44b1aa9d,FIDE WCh KO,"Dreev,A"
372,64d763f7-2023-4656-99e6-047b00315e69,FIDE WCh KO,"Morozevich,A"
373,24616dba-caf3-47fd-b279-5b9201260bfb,FIDE-Wch k.o. g/25+10,"Kotsur, Pavel"
374,5524a0a5-b159-4fc9-9ace-bb2b59612cb6,FIDE-Wch k.o.,"Beliavsky, Alexander G"
375,8913108b-7690-487e-8575-47e084d5e9b7,World Championship 25th,"Petrosian, Tigran V"
376,452c828a-2369-410d-94b7-4abf98131138,World Championship 17th,"Alekhine, Alexander"
377,0fcfbe12-9f8a-4667-b520-b861dde79309,World Championship 13th,"Capablanca, Jose Raul"
378,cd2bc0e8-9276-4f28-8e22-c8e0857fc11a,World Championship 12th,"Lasker, Emanuel"
379,10ebe755-9732-4f0d-8278-3885940c2838,FIDE WCh KO,"Almasi,Z"
380,87d577b3-3fb5-469c-ad33-0abf6f66098e,FIDE WCh KO,"Vasquez,R"
381,d52b0f0b-b440-423f-ab1d-6f407ea076c5,FIDE WCh KO,"Tkachiev,V"
382,6ecf896b-ea1e-400f-8f6c-e4f32ef1eb37,FIDE WCh KO,"Macieja,B"
383,e02c5188-ecfd-4c27-89b5-0c00df22f3ef,FIDE WCh KO,"Kasimdzhanov,R"
384,33cbd70a-0c1d-4057-8985-cbe459bd1b4b,FIDE WCh KO,"Dreev,A"
385,9a769e81-af58-4a2a-8737-fa3c3299c239,World Championship 24th,"Tal, Mihail"
386,2902689a-2294-4c47-b636-c153488350ac,FIDE WCh KO,"Akopian,Vl"
387,6c75acd3-ced5-4df4-89ec-f702fc6aa8d9,FIDE WCh KO,"Grischuk,A"
388,42957baa-5777-4c38-93c9-df3892ccd85d,FIDE WCh KO,"Sakaev,K"
389,fa31fc00-f827-4414-81e0-5e70b2a1cd88,Braingames WCC,"Kasparov,G"
390,ac205b6a-d270-4c88-824f-be5e6532a76f,FIDE WCh KO,Dao Thien Hai
391,a91c904f-76d5-4b7d-85d7-dd3212aa62ed,FIDE-Wch k.o. g/25+10,"Leitao, Rafael"
392,8ddb538f-20e7-4237-b3f9-42b4920b75c6,WCh 2013,"Anand, Viswanathan"
393,f2c2deda-9016-46ab-bfb5-6339ad5643dc,FIDE WCh KO,"Mamedyarov,S"
394,55042cd6-a2a9-4fb1-b698-8224403acdbf,FIDE WCh KO,"Shirov,A"
395,ff6a555b-8e5d-4a49-a9d8-e00f9f820eb0,FIDE WCh KO,"Bareev,E"
396,8c6a1c2a-49c7-4e4f-8aa9-b6c90bbd6b48,FIDE WCh KO,"Short,N"
397,0230130d-ee51-4f9e-9dcd-ef31b988b8d2,FIDE-Wch k.o.,"Barua, Dibyendu"
398,198d42f3-8169-43c5-a0b6-e1550cdf8984,FIDE-Wch k.o.,"Georgiev, Kiril"
399,d2a62db5-b437-4904-bc0d-f9370c21588a,FIDE-Wch k.o.,"Gelfand, Boris"
400,e4c396b2-5e00-4125-8246-c727f194a2b7,World Championship 33th-KK3,"Karpov, Anatoly"
401,23c779c0-3e1f-43fa-a8da-b6c2634fcc20,World Championship 24th,"Botvinnik, Mikhail"
402,841f3971-8c78-49e2-82dd-2e16eff8bb27,World Championship 6th,"Steinitz, William"
403,73203762-25fb-4d5f-ac90-49403009b7e1,World Championship 2nd,"Chigorin, Mikhail"
404,8adc1dc3-a027-47cd-8397-ab817a67750a,FIDE WCh KO,"Grischuk,A"
405,3c60325c-2b5f-41f5-abd5-ee8fab7f4cda,FIDE WCh KO,"Christiansen,L"
406,f718f127-decb-4ca7-9aec-804cf3657eb9,FIDE WCh KO,"Khenkin,I"
407,4caccb78-c4cf-4eb5-ae78-caf2ad8ab3c9,FIDE WCh KO,"Ghaem Maghami,E"
408,bb5bbf51-4415-48b4-8392-d68b88802587,FIDE-Wch k.o.,"Kasimdzhanov, Rustam"
409,5770e3f2-75dd-4552-b8a6-f1fa776eb9d4,FIDE-Wch k.o.,"Morozevich, Alexander"
410,1b3f3703-d5fe-4f20-a7ee-c3ba057b61f0,FIDE-Wch k.o.,"Beliavsky, Alexander G"
411,3012daa6-2f6b-4a0f-9a8b-f0cd32b83144,World Championship 29th,"Kortschnoj, Viktor"
412,aae90342-c8e0-4df0-bd58-8f10ac3ce315,World Championship 25th,"Botvinnik, Mikhail"
413,e10cf087-3a83-426a-aa26-51c24653e2a0,World Championship 22th,"Smyslov, Vassily"
414,fe7ca530-596e-4683-89ac-9d0519b7edfb,World Championship 20th,"Smyslov, Vassily"
415,38bba014-6d55-4494-a531-d78c317e1fb2,FIDE WCh KO,"Zvjaginsev,V"
416,a14d44b2-b5e6-4faf-a040-41811905b9e0,FIDE WCh KO,"Grischuk,A"
417,09b6657e-be5c-4425-a5b9-6eacadbd9464,FIDE WCh KO,"Anand,V"
418,64517680-2cf9-4aee-b2b5-b25e768ce2d7,FIDE WCh KO,"Beliavsky,A"
419,d7d8d2d5-c40c-4a7b-a81f-a40d3dff1185,FIDE-Wch k.o.,"Rozentalis, Eduardas"
420,cedb2f17-6600-4e69-928d-91de2ff7ac8f,FIDE-Wch,"Kamsky, Gata"
421,cbb5f8ed-3e73-49e8-83ff-e980414ac696,World Championship 23th,"Tal, Mihail"
422,bd1a8024-4f49-41b8-83d2-192fa0213dc9,WCh,"Kramnik,V"
423,ae3e67f9-d68f-410b-84db-ec1a69f4de63,WCh,"Topalov,V"
424,75a845cf-2cce-4a1a-a5dd-cc5fab3995dc,FIDE WCh KO,"Ramirez,Al"
425,3b6bb69a-9fee-4bb5-ba99-f8bb13172eb8,FIDE WCh KO,"Ghaem Maghami,E"
426,cc5bc5bb-8f81-4427-8a43-1ecbda7d3b09,FIDE WCh KO,Ni Hua
427,17612b00-d748-4060-8576-840e2bd74a26,FIDE WCh KO,"Grischuk,A"
428,96b82357-aa9d-44cb-9bb4-de3c0d51c29e,FIDE-Wch k.o.,"Leko, Peter"
429,70c6c83e-d017-4dbc-80c0-2dedf11b29fd,FIDE-Wch k.o.,"Malaniuk, Vladimir P"
430,2a068249-43a0-4f97-812c-ad21ac4cf1de,FIDE-Wch k.o.,"Glek, Igor V"
431,46d6dea2-c7b1-474f-a602-5ffb3b76e68d,World Championship 27th,"Spassky, Boris V"
432,816db6b8-260e-4880-a599-dcab2d483c27,WCh-FIDE,"Topalov,V"
433,2c09e820-3afa-4a27-b6a4-4638e4481fd3,WCh,"Leko,P"
434,3667e20a-7527-4052-8ddf-6c047ccf76ff,FIDE WCh KO,"Lputian,S"
435,a914e0d2-96f3-4c28-a293-706cacdeade3,FIDE-Wch k.o.,"Piket, Jeroen"
436,122a6eee-035b-4479-a366-a7f7dc45685a,World Championship 33th-KK3,"Kasparov, Gary"
437,30ab76b1-1b2f-45f1-90d8-2cd844753eaa,World Championship 16th,"Alekhine, Alexander"
438,c1a1dc8f-859c-4ee6-b6d0-38f881af23b9,World Championship 11th,"Lasker, Emanuel"
439,3b683515-0e68-466e-91a1-041fc7526e8f,World Championship 1st,"Steinitz, William"
440,8d315a7e-99e4-45a6-846b-b85b20eb56c8,FIDE WCh KO,"Piket,Je"
441,ac45a5ed-172d-4ae4-95c5-78743e49c947,FIDE-Wch k.o.,"Andersson, Ulf"
442,3047891d-0a9c-4b7e-a5ea-cae7292b8959,World Championship 21th,"Botvinnik, Mikhail"
443,046d5cef-2a47-46c7-a91a-298a0b055179,World Championship 4th,"Steinitz, William"
444,a9e346b5-0066-40c1-a0cb-a3c841d11128,WCh Rapid Tiebreak,"Gelfand, Boris"
445,fa179125-790a-41de-8fb4-8fb5d45d6235,FIDE WCh KO,"Vladimirov,E"
446,16c54de2-794d-4e9f-81f4-06dca2898ec0,FIDE WCh KO,"Anastasian,A"
447,1de806bd-8328-4ab6-9475-83ff0f03eb4e,FIDE WCh KO,"Delchev,A"
448,48b7e994-f1ab-48dc-af29-f98adbae8408,FIDE WCh KO,"Vaganian,R"
449,198d42f3-8169-43c5-a0b6-e1550cdf8984,FIDE-Wch k.o.,"Shaked, Tal"
450,8f7c5023-e104-4a92-bde9-6f8d1ac43eb3,FIDE-Wch k.o.,"Gretarsson, Helgi Ass"
451,ed12f933-6e44-4a13-903a-753fb7f1c72b,World Championship 13th,"Capablanca, Jose Raul"
452,a386bb6f-e4f2-4eb9-89be-c30300d0d4e4,FIDE WCh KO,"Inarkiev,E"
453,cd52f827-27d0-44d0-b6d5-fe1a59c25735,FIDE WCh KO,"Topalov,V"
454,d84dcbf5-7a62-47d0-94b4-8603c4911323,FIDE WCh KO,"Filippov,Va"
455,9d5f2451-21ca-4fdc-825e-9d33923557a2,FIDE WCh KO,"Khalifman,A"
456,fa31fc00-f827-4414-81e0-5e70b2a1cd88,Braingames WCC,"Kramnik,V"
457,21ed53d3-dd0a-42ca-8d9d-9c2c4386830b,World Championship 30th,"Karpov, Anatoly"
458,5c71579e-6eee-4012-9e73-cd3530ded259,FIDE-Wch k.o. g/25+10,"Shirov, Alexei"
459,3b0c8942-ddad-4c8f-92af-192d26f44e89,FIDE-Wch,"Karpov, Anatoly"
460,f2a6c4fd-b5a6-4afc-b81a-6ffaf9fd23a0,FIDE-Wch,"Karpov, Anatoly"
461,b38e9b0a-54a1-4bb3-9b7a-f0b4cc43a6e5,World Championship 35th-KK5,"Karpov, Anatoly"
462,d57190b3-2ebe-48c9-a766-7381c016bc1b,FIDE WCh KO,"Volokitin,A"
463,ec810d7d-fa66-438e-9cab-fed34159f24d,FIDE WCh KO,Zhang Zhong
464,2762a2d6-5e1b-4019-9706-0fdd90b3e33e,FIDE WCh KO,"Labib,I"
465,62a8b7f8-f722-4bee-8f9b-40f720b22438,FIDE WCh KO,"Ivanchuk,V"
466,c0cef690-0fe3-45ae-ba1d-1a176331262b,FIDE-Wch k.o. g/15+10,"Gurevich, Dmitry"
467,86ee6fb8-40ae-4a8b-988c-d1387c7d4adb,FIDE-Wch k.o. g/25+10,"Sakaev, Konstantin"
468,ce2efbc8-8d3b-4786-8d1b-5d07d6bb0588,FIDE-Wch k.o.,"Aleksandrov, Aleksej"
469,5ddee600-d26c-4935-aee3-e9eec41ced7b,World Championship 24th,"Botvinnik, Mikhail"
470,c4b2ff1e-c4f0-4d77-a167-9e6c5ff60553,World Championship 2nd,"Chigorin, Mikhail"
471,80928344-f1c8-4e11-9bcb-fd0e0ec1c3ad,World Championship 2nd,"Steinitz, William"
472,8c290796-93d3-4d30-8dd8-05069496d377,WCh,"Svidler,P"
473,623dc0bd-a762-44d0-8c90-1593adaecb09,FIDE WCh KO,"Smirin,I"
474,55ef6db4-78c3-4010-bd51-951f39167c45,FIDE WCh KO,"Georgiev,Ki"
475,45d2f52b-d07e-4ac3-8f26-e898615b132c,FIDE-Wch k.o.,"Bouaziz, Slim"
476,a139ba5c-e36e-463a-96d9-0025e4a31a7f,FIDE-Wch k.o.,"Milov, Vadim"
477,5a782846-cfbb-4923-8e2b-dd07c17e4354,WCh,"Anand,V"
478,288d0850-57ff-4426-9523-fc1fe10cbe3f,FIDE WCh KO,"Sulskis,S"
479,2c09e820-3afa-4a27-b6a4-4638e4481fd3,WCh,"Kramnik,V"
480,1efcfb8f-2f43-4dfc-9ddc-c93d225714a8,FIDE WCh KO,"Grischuk,A"
481,7e846cb6-54cd-491c-967e-cb4f39346c5d,FIDE WCh KO,Peng Xiaomin
482,64d763f7-2023-4656-99e6-047b00315e69,FIDE WCh KO,"Vladimirov,E"
483,02797e38-3fa8-46f6-8b36-36361ac7fe58,FIDE-Wch k.o. g/25+10,"Dreev, Alexey"
484,3be60496-41ab-4e86-9937-1ac33c6d8a98,FIDE-Wch k.o.,"Kindermann, Stefan"
485,23c779c0-3e1f-43fa-a8da-b6c2634fcc20,World Championship 24th,"Tal, Mihail"
486,8eb6233c-77a5-4c34-88b3-de5261f7dfc3,World Championship 3rd,"Gunsberg, Isidor"
487,27597ed2-f910-48a4-8c79-699b5b99ca05,FIDE WCh KO,"Vallejo Pons,F"
488,c81cd995-fccf-4c87-b9ee-2c008929a4ac,PCA-World Championship,"Kasparov, Gary"
489,8abc1978-ec05-4b0f-a22a-b321ed4af7e9,WCh 2014,"Anand, Viswanathan"
490,9b618453-aa1f-4b21-af9e-3a30ae437868,FIDE WCh KO,"Galkin,A"
491,c3a4ccd9-cf4a-43c9-a335-6073b10f1564,FIDE WCh KO,"Lastin,A"
492,477bfd0e-8663-4b04-8bf0-a9e94c65a6af,FIDE WCh KO,"Psakhis,L"
493,e188a65e-e843-4bf8-80a4-47894a3c7df3,FIDE WCh KO,"Fedorov,Alex"
494,ddaf507f-7419-41d4-8f12-e2633cd09e82,FIDE WCh KO,"Leitao,R"
495,25dcaf58-8d11-4f02-811d-e7504fc4d989,FIDE-Wch k.o.,"Khalifman, Alexander"
496,6c62fd3e-e14e-4501-96d9-d8607a63f017,FIDE-Wch k.o.,"Krasenkow, Michal"
497,34476eac-91aa-4975-a695-7889f3ae9cb6,World Championship 14th,"Bogoljubow, Efim"
498,e986bd5f-bb00-4a5b-b9d4-df08f65420b1,World Championship 7th,"Lasker, Emanuel"
499,45d2f52b-d07e-4ac3-8f26-e898615b132c,FIDE-Wch k.o.,"Kotronias, Vasilios"
500,2ac47204-e27e-40c8-8a29-d6f5121748a4,FIDE-Wch k.o.,"Kobalija, Mihail"
501,5887594e-6fe8-4387-8cc8-4000c9f003f4,World Championship 22th,"Smyslov, Vassily"
502,7f411b65-e2dd-477c-8d6b-8562fae22e89,World Championship 20th,"Botvinnik, Mikhail"
503,8d63b422-e8ed-4ec6-8e67-45a92610d2fb,World Championship 16th,"Alekhine, Alexander"
504,0eff5b27-8af1-4031-8d68-a7a7c267575f,FIDE WCh KO,"Lautier,J"
505,fabdf3d6-813c-48b1-b327-741e456b3fe6,FIDE-Wch k.o.,"Dreev, Alexey"
506,2588a54f-98ee-43b6-b101-8c753d03f143,FIDE WCh KO,"Sutovsky,E"
507,8692200f-2ac1-4b09-ac01-b76f6177b056,FIDE WCh KO,"Kotsur,P"
508,71cd6a9a-ac6a-47fa-aab9-e0a4f5a16939,FIDE WCh KO,"Gelfand,B"
509,123d5fee-3c68-4037-a165-c464419c0b5b,FIDE WCh KO,"Bareev,E"
510,7c28ddd1-6e61-4f20-8807-e74801bea288,FIDE-Wch k.o.,Peng Xiaomin
511,f0a8f803-c88c-447b-b3bc-27cca997d243,FIDE-Wch k.o.,"Tiviakov, Sergei"
512,a51b668a-a216-4605-a182-b4330a609e04,FIDE WCh KO,"Ehlvest,J"
513,4ccd18ae-5bd0-4521-b6d8-efd77c6c1bea,FIDE WCh KO,"Dreev,A"
514,e372fad7-5127-46e2-ae48-20b189ea4ed8,FIDE WCh KO,"Minasian,Art"
515,7b1967fa-c5a5-4cd2-aaf7-c66fee94f0f4,FIDE-Wch k.o.,"Zvjaginsev, Vadim"
516,58dd964a-b4ec-467d-95b7-1dc9fd628bc9,World Championship 14th,"Bogoljubow, Efim"
517,9421caa8-43e7-4b6b-8762-cc662ee4a9d7,World Championship 4th,"Chigorin, Mikhail"
518,12a5a2d1-76fe-4c21-881e-37eff3b4919a,WCh,"Kramnik,V"
519,4a2618a6-af36-48ea-8676-73a34b1c7d96,FIDE WCh KO,Xu Jun
520,219cd2a7-db56-470a-9f02-aa598820cfb1,FIDE WCh KO,"Sutovsky,E"
521,7c905bde-eef2-4d49-a9ca-56299cfc4964,FIDE WCh KO,"Bezgodov,A"
522,a914e0d2-96f3-4c28-a293-706cacdeade3,FIDE-Wch k.o.,"Van Wely, Loek"
523,b19af059-a04d-4554-b1fb-07d67001e06e,World Championship 19th,"Botvinnik, Mikhail"
524,b19af059-a04d-4554-b1fb-07d67001e06e,World Championship 19th,"Bronstein, David I"
525,8984a0f0-85a3-4cf5-a7fa-ae6b11a893ca,WCh,"Leko,P"
526,554f1758-0cfc-471d-92ee-a73e1b34e390,FIDE WCh KO,"Hamdouchi,H"
527,fddf28e5-3df1-484f-b31f-636aca204c02,FIDE WCh KO,"Ponomariov,R"
528,7abeef48-7408-4953-b358-bbff5563e405,FIDE WCh KO,"Motylev,A"
529,7e846cb6-54cd-491c-967e-cb4f39346c5d,FIDE WCh KO,"Adianto,U"
530,33d9818e-36d0-46ef-96ca-4546dc25a366,FIDE-Wch k.o.,"Dizdar, Goran"
531,da142964-d0f8-418f-b58c-8d7213847f84,World Championship 18th,"Botvinnik, Mikhail"
532,eeda9c89-3f42-480e-9003-48ac26e2fa92,FIDE-Wch k.o. Sudden Death,"Benjamin, Joel"
533,fded1254-a3dc-4cfd-a3d9-bf1a1aff5017,FIDE-Wch k.o.,"Shaked, Tal"
534,f42ab0fa-29ac-43c2-9e81-e8c7aaf43b9e,FIDE-Wch k.o.,"Van der Wiel, John TH"
535,a4cab274-747b-4fb4-90df-57564cbcf2df,World Championship 21th,"Botvinnik, Mikhail"
536,3b1a67dc-3e5d-48bf-9a81-47985680cdc3,World Championship 14th,"Alekhine, Alexander"
537,bc6c1b61-3184-4de8-b09d-d4390544e4c8,FIDE WCh KO,"Adams,Mi"
538,4caccb78-c4cf-4eb5-ae78-caf2ad8ab3c9,FIDE WCh KO,"Lutz,C"
539,9bfc0171-84ef-4a89-afff-0483cd09cf3a,FIDE-Wch k.o.,"Aleksandrov, Aleksej"
540,40873708-feb2-43b4-a611-b18a20dcbfb8,FIDE WCh KO,"Kritz,L"
541,291aba1f-80ad-45da-951c-b5882a82b148,FIDE WCh KO,Zhang Pengxiang
542,5115826b-c911-4fc7-856f-f178e8bae7f5,FIDE WCh KO,"Al Modiahki,M"
543,38a310d5-fbe5-485e-a78a-39f455edfa55,FIDE WCh KO,"Nikolic,Pr"
544,e73545b9-cc71-489e-ada6-b3a7c6439d16,FIDE-Wch k.o.,"Beliavsky, Alexander G"
545,7c218f3d-4f54-44b6-b08a-1a43b9bf9d42,FIDE-Wch k.o.,"Krasenkow, Michal"
546,e76e5d82-d804-4715-9695-3a488bc64709,World Championship 18th,"Reshevsky, Samuel Herman"
547,dcf235ed-ee73-4c27-b002-d1d7f2f07815,FIDE WCh KO,"Ivanchuk,V"
