game_id,game_order,event,site,date_played,round,white,black,result,white_elo,black_elo,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,date_created,tournament_name
86e0b7f5-7b94-4ae3-97c8-317371622795,1,WCh 2021,Dubai UAE,2021.11.26,1,"Nepomniachtchi,I","Carlsen,M",1/2-1/2,2782,2855,,,draw,,draw,,0,C88,2022-07-22T22:33:50+0000,WorldChamp2021
dc4a10ab-54cf-49d0-b7ed-8c81a07e3e27,2,WCh 2021,Dubai UAE,2021.11.27,2,"Carlsen,M","Nepomniachtchi,I",1/2-1/2,2855,2782,,,draw,,draw,,0,E06,2022-07-22T22:33:50+0000,WorldChamp2021
f042ca37-8899-4887-87e9-e9d91c6e2d0e,3,WCh 2021,Dubai UAE,2021.11.28,3,"Nepomniachtchi,I","Carlsen,M",1/2-1/2,2782,2855,,,draw,,draw,,0,C88,2022-07-22T22:33:50+0000,WorldChamp2021
f70e4bbc-21e3-46f3-add0-7f0091822d5a,4,WCh 2021,Dubai UAE,2021.11.30,4,"Carlsen,M","Nepomniachtchi,I",1/2-1/2,2855,2782,,,draw,,draw,,0,C42,2022-07-22T22:33:50+0000,WorldChamp2021
c941c323-308a-4c86-9007-e1eb2a22cea6,5,WCh 2021,Dubai UAE,2021.12.01,5,"Nepomniachtchi,I","Carlsen,M",1/2-1/2,2782,2855,,,draw,,draw,,0,C88,2022-07-22T22:33:50+0000,WorldChamp2021
58e83255-93bb-4d58-8c14-78a991419338,6,WCh 2021,Dubai UAE,2021.12.03,6,"Carlsen,M","Nepomniachtchi,I",1-0,2855,2782,,,"Carlsen,M",2855,"Nepomniachtchi,I",2782,73,D02,2022-07-22T22:33:50+0000,WorldChamp2021
29181d93-73f4-4fb2-af29-23bcf066cb62,7,WCh 2021,Dubai UAE,2021.12.04,7,"Nepomniachtchi,I","Carlsen,M",1/2-1/2,2782,2855,,,draw,,draw,,0,C88,2022-07-22T22:33:50+0000,WorldChamp2021
8a4ccd8c-d437-4296-a815-6f55b2679c3e,8,WCh 2021,Dubai UAE,2021.12.05,8,"Carlsen,M","Nepomniachtchi,I",1-0,2855,2782,,,"Carlsen,M",2855,"Nepomniachtchi,I",2782,73,C43,2022-07-22T22:33:50+0000,WorldChamp2021
55a122db-27d1-495c-bec4-bc811c1e6950,9,WCh 2021,Dubai UAE,2021.12.07,9,"Nepomniachtchi,I","Carlsen,M",0-1,2782,2855,,,"Carlsen,M",2855,"Nepomniachtchi,I",2782,73,A13,2022-07-22T22:33:50+0000,WorldChamp2021
1f900d18-5ea3-4f48-8e39-cd50ed088694,10,WCh 2021,Dubai UAE,2021.12.08,10,"Carlsen,M","Nepomniachtchi,I",1/2-1/2,2855,2782,,,draw,,draw,,0,C42,2022-07-22T22:33:50+0000,WorldChamp2021
c512a953-a341-47c9-a907-a608bc08be11,11,WCh 2021,Dubai UAE,2021.12.10,11,"Nepomniachtchi,I","Carlsen,M",0-1,2782,2855,,,"Carlsen,M",2855,"Nepomniachtchi,I",2782,73,C50,2022-07-22T22:33:50+0000,WorldChamp2021
99d39a93-427e-4d1a-bd36-ff23f98829e5,1,WCh 2018,London ENG,2018.11.09,1,"Caruana, Fabiano","Carlsen, Magnus",1/2-1/2,2832,2835,GM,GM,draw,,draw,,0,B31,2022-07-22T22:33:50+0000,WorldChamp2018
c87ceb3e-67a7-45d4-aa9e-ca2b2ead82be,2,WCh 2018,London ENG,2018.11.10,2,"Carlsen, Magnus","Caruana, Fabiano",1/2-1/2,2835,2832,GM,GM,draw,,draw,,0,D37,2022-07-22T22:33:50+0000,WorldChamp2018
d50510ea-9c1a-4604-835a-430eb9502894,3,WCh 2018,London ENG,2018.11.12,3,"Caruana, Fabiano","Carlsen, Magnus",1/2-1/2,2832,2835,GM,GM,draw,,draw,,0,B31,2022-07-22T22:33:50+0000,WorldChamp2018
e899e16a-281e-41b9-a060-7bbef890af0a,4,WCh 2018,London ENG,2018.11.13,4,"Carlsen, Magnus","Caruana, Fabiano",1/2-1/2,2835,2832,GM,GM,draw,,draw,,0,A29,2022-07-22T22:33:50+0000,WorldChamp2018
59f8da88-fd21-4051-b25d-60f720ea4b70,5,WCh 2018,London ENG,2018.11.15,5,"Caruana, Fabiano","Carlsen, Magnus",1/2-1/2,2832,2835,GM,GM,draw,,draw,,0,B31,2022-07-22T22:33:50+0000,WorldChamp2018
6dcc4b46-3155-47ef-8346-1356ce5a05ee,6,WCh 2018,London ENG,2018.11.16,6,"Carlsen, Magnus","Caruana, Fabiano",1/2-1/2,2835,2832,GM,GM,draw,,draw,,0,C42,2022-07-22T22:33:50+0000,WorldChamp2018
c0c727cf-03ec-4b4a-b0f5-77af800a7287,7,WCh 2018,London ENG,2018.11.18,7,"Carlsen, Magnus","Caruana, Fabiano",1/2-1/2,2835,2832,GM,GM,draw,,draw,,0,D37,2022-07-22T22:33:50+0000,WorldChamp2018
4c14e044-cacc-405d-af4d-2b392faca170,8,WCh 2018,London ENG,2018.11.19,8,"Caruana, Fabiano","Carlsen, Magnus",1/2-1/2,2832,2835,GM,GM,draw,,draw,,0,B33,2022-07-22T22:33:50+0000,WorldChamp2018
3f4eb26e-3cd1-43b0-a451-f1c6146d801d,9,WCh 2018,London ENG,2018.11.21,9,"Carlsen, Magnus","Caruana, Fabiano",1/2-1/2,2835,2832,GM,GM,draw,,draw,,0,A29,2022-07-22T22:33:50+0000,WorldChamp2018
80426171-4eab-42c1-8b78-36b029e063ba,10,WCh 2018,London ENG,2018.11.22,10,"Caruana, Fabiano","Carlsen, Magnus",1/2-1/2,2832,2835,GM,GM,draw,,draw,,0,B33,2022-07-22T22:33:50+0000,WorldChamp2018
b0966e7d-2ed0-4245-82d1-15304e1f4bc1,11,WCh 2018,London ENG,2018.11.24,11,"Carlsen, Magnus","Caruana, Fabiano",1/2-1/2,2835,2832,GM,GM,draw,,draw,,0,C42,2022-07-22T22:33:50+0000,WorldChamp2018
502a7bb2-0f35-4f84-90fd-15f9ae074cd2,12,WCh 2018,London ENG,2018.11.26,12,"Caruana, Fabiano","Carlsen, Magnus",1/2-1/2,2832,2835,GM,GM,draw,,draw,,0,B33,2022-07-22T22:33:50+0000,WorldChamp2018
58fb76af-f6cb-46b4-8dc1-0d8f5f66698b,1,WCh 2016,New York USA,2016.11.11,1,"Carlsen, Magnus","Karjakin, Sergey",1/2-1/2,2853,2772,GM,GM,draw,,draw,,0,A45,2022-07-22T22:33:51+0000,WorldChamp2016
11e22555-3894-46f4-9a71-681aa194ae47,2,WCh 2016,New York USA,2016.11.12,2,"Karjakin, Sergey","Carlsen, Magnus",1/2-1/2,2772,2853,GM,GM,draw,,draw,,0,C84,2022-07-22T22:33:51+0000,WorldChamp2016
efb0c89f-d8b8-462d-876c-1b3346bed415,3,WCh 2016,New York USA,2016.11.14,3,"Carlsen, Magnus","Karjakin, Sergey",1/2-1/2,2853,2772,GM,GM,draw,,draw,,0,C67,2022-07-22T22:33:51+0000,WorldChamp2016
4df9087c-02a6-4d3c-9fdb-2824f407b13a,4,WCh 2016,New York USA,2016.11.15,4,"Karjakin, Sergey","Carlsen, Magnus",1/2-1/2,2772,2853,GM,GM,draw,,draw,,0,C88,2022-07-22T22:33:51+0000,WorldChamp2016
7533e419-6934-4017-b397-cd51903c472c,5,WCh 2016,New York USA,2016.11.17,5,"Carlsen, Magnus","Karjakin, Sergey",1/2-1/2,2853,2772,GM,GM,draw,,draw,,0,C50,2022-07-22T22:33:51+0000,WorldChamp2016
616c74a9-90fd-459d-9033-c6cd382f16e9,6,WCh 2016,New York USA,2016.11.18,6,"Karjakin, Sergey","Carlsen, Magnus",1/2-1/2,2772,2853,GM,GM,draw,,draw,,0,C88,2022-07-22T22:33:51+0000,WorldChamp2016
e799e2c9-0168-44c7-bdf1-945236493455,7,WCh 2016,New York USA,2016.11.20,7,"Karjakin, Sergey","Carlsen, Magnus",1/2-1/2,2772,2853,GM,GM,draw,,draw,,0,D10,2022-07-22T22:33:51+0000,WorldChamp2016
8a49457a-7c11-436b-816c-f0f8ecf12ea3,8,WCh 2016,New York USA,2016.11.21,8,"Carlsen, Magnus","Karjakin, Sergey",0-1,2853,2772,GM,GM,"Karjakin, Sergey",2772,"Carlsen, Magnus",2853,-81,D05,2022-07-22T22:33:51+0000,WorldChamp2016
0f8cfb2e-19e0-4f33-a203-d01ab1d2842b,9,WCh 2016,New York USA,2016.11.23,9,"Karjakin, Sergey","Carlsen, Magnus",1/2-1/2,2772,2853,GM,GM,draw,,draw,,0,C78,2022-07-22T22:33:51+0000,WorldChamp2016
dea461a0-46b1-43e8-b9c0-321acba393e1,10,WCh 2016,New York USA,2016.11.24,10,"Carlsen, Magnus","Karjakin, Sergey",1-0,2853,2772,GM,GM,"Carlsen, Magnus",2853,"Karjakin, Sergey",2772,81,C65,2022-07-22T22:33:51+0000,WorldChamp2016
77d0a4f6-77f6-4ab8-810c-62ddb2453f66,11,WCh 2016,New York USA,2016.11.26,11,"Karjakin, Sergey","Carlsen, Magnus",1/2-1/2,2772,2853,GM,GM,draw,,draw,,0,C84,2022-07-22T22:33:51+0000,WorldChamp2016
df7f5f8b-2e0a-4906-8bbc-6d1837594b5b,12,WCh 2016,New York USA,2016.11.28,12,"Carlsen, Magnus","Karjakin, Sergey",1/2-1/2,2853,2772,GM,GM,draw,,draw,,0,C67,2022-07-22T22:33:51+0000,WorldChamp2016
c7f4287c-2d08-4356-935e-6b9f7a6f307b,13,WCh Rapid TB 2016,New York USA,2016.11.30,1,"Karjakin, Sergey","Carlsen, Magnus",1/2-1/2,2772,2853,GM,GM,draw,,draw,,0,C84,2022-07-22T22:33:51+0000,WorldChamp2016
12f67983-3075-4111-9c34-3f90f6301b8d,14,WCh Rapid TB 2016,New York USA,2016.11.30,2,"Carlsen, Magnus","Karjakin, Sergey",1/2-1/2,2853,2772,GM,GM,draw,,draw,,0,C50,2022-07-22T22:33:51+0000,WorldChamp2016
96cea9d3-9ded-4324-9e75-84c0bacedfc8,15,WCh Rapid TB 2016,New York USA,2016.11.30,3,"Karjakin, Sergey","Carlsen, Magnus",0-1,2772,2853,GM,GM,"Carlsen, Magnus",2853,"Karjakin, Sergey",2772,81,C84,2022-07-22T22:33:51+0000,WorldChamp2016
69954db6-8a4e-43df-9232-531c9f483f6d,16,WCh Rapid TB 2016,New York USA,2016.11.30,4,"Carlsen, Magnus","Karjakin, Sergey",1-0,2853,2772,GM,GM,"Carlsen, Magnus",2853,"Karjakin, Sergey",2772,81,B54,2022-07-22T22:33:51+0000,WorldChamp2016
0e4eb891-9065-4ebe-bff7-503d89cd9899,1,WCh 2014,Sochi RUS,2014.11.08,1,"Anand, Viswanathan","Carlsen, Magnus",1/2-1/2,2792,2863,GM,GM,draw,,draw,,0,D85,2022-07-22T22:33:52+0000,WorldChamp2014
c6da46fc-4ed5-4e6c-b2f5-3c42f602d722,2,WCh 2014,Sochi RUS,2014.11.09,2,"Carlsen, Magnus","Anand, Viswanathan",1-0,2863,2792,GM,GM,"Carlsen, Magnus",2863,"Anand, Viswanathan",2792,71,C65,2022-07-22T22:33:52+0000,WorldChamp2014
e8e1e55d-e0d2-4678-bdaf-9f3248deb6eb,3,WCh 2014,Sochi RUS,2014.11.11,3,"Anand, Viswanathan","Carlsen, Magnus",1-0,2792,2863,GM,GM,"Anand, Viswanathan",2792,"Carlsen, Magnus",2863,-71,D37,2022-07-22T22:33:52+0000,WorldChamp2014
af9915f7-4513-4349-a6ee-2f81aa4794cd,4,WCh 2014,Sochi RUS,2014.11.12,4,"Carlsen, Magnus","Anand, Viswanathan",1/2-1/2,2863,2792,GM,GM,draw,,draw,,0,B40,2022-07-22T22:33:52+0000,WorldChamp2014
1d93facb-1371-4e96-b492-d7d8272f8af5,5,WCh 2014,Sochi RUS,2014.11.14,5,"Anand, Viswanathan","Carlsen, Magnus",1/2-1/2,2792,2863,GM,GM,draw,,draw,,0,E15,2022-07-22T22:33:52+0000,WorldChamp2014
8abc1978-ec05-4b0f-a22a-b321ed4af7e9,6,WCh 2014,Sochi RUS,2014.11.15,6,"Carlsen, Magnus","Anand, Viswanathan",1-0,2863,2792,GM,GM,"Carlsen, Magnus",2863,"Anand, Viswanathan",2792,71,B41,2022-07-22T22:33:52+0000,WorldChamp2014
ed4f54c2-4e7f-443b-a661-e2d64c5b04c0,7,WCh 2014,Sochi RUS,2014.11.17,7,"Carlsen, Magnus","Anand, Viswanathan",1/2-1/2,2863,2792,GM,GM,draw,,draw,,0,C67,2022-07-22T22:33:52+0000,WorldChamp2014
88aef64f-e523-4f19-a22d-214d1a7fcac5,8,WCh 2014,Sochi RUS,2014.11.18,8,"Anand, Viswanathan","Carlsen, Magnus",1/2-1/2,2792,2863,GM,GM,draw,,draw,,0,D37,2022-07-22T22:33:52+0000,WorldChamp2014
a848a967-5d00-4f1f-bf67-c19484c32d63,9,WCh 2014,Sochi RUS,2014.11.20,9,"Carlsen, Magnus","Anand, Viswanathan",1/2-1/2,2863,2792,GM,GM,draw,,draw,,0,C67,2022-07-22T22:33:52+0000,WorldChamp2014
27f4b8c8-276e-4253-9b71-f253ef5fe5a4,10,WCh 2014,Sochi RUS,2014.11.21,10,"Anand, Viswanathan","Carlsen, Magnus",1/2-1/2,2792,2863,GM,GM,draw,,draw,,0,D97,2022-07-22T22:33:52+0000,WorldChamp2014
456d0e77-8b7a-447a-a55d-82f43e558d3a,11,WCh 2014,Sochi RUS,2014.11.23,11,"Carlsen, Magnus","Anand, Viswanathan",1-0,2863,2792,GM,GM,"Carlsen, Magnus",2863,"Anand, Viswanathan",2792,71,C67,2022-07-22T22:33:52+0000,WorldChamp2014
327df706-f8f0-4140-a0c4-8a14096e8f4f,1,WCh 2013,Chennai IND,2013.11.09,1,"Carlsen, Magnus","Anand, Viswanathan",1/2-1/2,2870,2775,GM,GM,draw,,draw,,0,A07,2022-07-22T22:33:52+0000,WorldChamp2013
d4404736-f9ce-4a9d-9fed-f85fedbe635f,2,WCh 2013,Chennai IND,2013.11.10,2,"Anand, Viswanathan","Carlsen, Magnus",1/2-1/2,2775,2870,GM,GM,draw,,draw,,0,B18,2022-07-22T22:33:52+0000,WorldChamp2013
db1187f4-d6a9-40d7-a06d-2b0d11d46eb2,3,WCh 2013,Chennai IND,2013.11.12,3,"Carlsen, Magnus","Anand, Viswanathan",1/2-1/2,2870,2775,GM,GM,draw,,draw,,0,A07,2022-07-22T22:33:52+0000,WorldChamp2013
50b40521-1aab-40dd-b705-c5a48426ef19,4,WCh 2013,Chennai IND,2013.11.13,4,"Anand, Viswanathan","Carlsen, Magnus",1/2-1/2,2775,2870,GM,GM,draw,,draw,,0,C67,2022-07-22T22:33:52+0000,WorldChamp2013
8ddb538f-20e7-4237-b3f9-42b4920b75c6,5,WCh 2013,Chennai IND,2013.11.15,5,"Carlsen, Magnus","Anand, Viswanathan",1-0,2870,2775,GM,GM,"Carlsen, Magnus",2870,"Anand, Viswanathan",2775,95,D31,2022-07-22T22:33:52+0000,WorldChamp2013
e92208c7-2a0d-4bef-8cfd-7ad8c93e2490,6,WCh 2013,Chennai IND,2013.11.16,6,"Anand, Viswanathan","Carlsen, Magnus",0-1,2775,2870,GM,GM,"Carlsen, Magnus",2870,"Anand, Viswanathan",2775,95,C65,2022-07-22T22:33:52+0000,WorldChamp2013
b9daec0d-31c0-4c35-af63-0a02f1383054,7,WCh 2013,Chennai IND,2013.11.18,7,"Anand, Viswanathan","Carlsen, Magnus",1/2-1/2,2775,2870,GM,GM,draw,,draw,,0,C65,2022-07-22T22:33:53+0000,WorldChamp2013
b6139c7f-d497-404e-b5fe-38818de1cf97,8,WCh 2013,Chennai IND,2013.11.19,8,"Carlsen, Magnus","Anand, Viswanathan",1/2-1/2,2870,2775,GM,GM,draw,,draw,,0,C67,2022-07-22T22:33:53+0000,WorldChamp2013
7a60a3e9-2e4d-48a5-845b-0bd14cc10c42,9,WCh 2013,Chennai IND,2013.11.21,9,"Anand, Viswanathan","Carlsen, Magnus",0-1,2775,2870,GM,GM,"Carlsen, Magnus",2870,"Anand, Viswanathan",2775,95,E25,2022-07-22T22:33:53+0000,WorldChamp2013
c2ec09a7-f827-4fc5-aedb-53719308ef6f,10,WCh 2013,Chennai IND,2013.11.22,10,"Carlsen, Magnus","Anand, Viswanathan",1/2-1/2,2870,2775,GM,GM,draw,,draw,,0,B51,2022-07-22T22:33:53+0000,WorldChamp2013
b58fde14-2f17-49e7-9832-348f11d57ea6,1,WCh 2012,Moscow RUS,2012.05.11,1,"Anand,V","Gelfand,B",1/2-1/2,2791,2727,,,draw,,draw,,0,D85,2022-07-22T22:33:53+0000,WorldChamp2012
1c014b78-1c59-4bb3-ad19-20dfda0bc703,2,WCh 2012,Moscow RUS,2012.05.12,2,"Gelfand,B","Anand,V",1/2-1/2,2727,2791,,,draw,,draw,,0,D45,2022-07-22T22:33:53+0000,WorldChamp2012
a20ae5c9-e63a-4747-aa28-756ec5a8e591,3,WCh 2012,Moscow RUS,2012.05.14,3,"Anand,V","Gelfand,B",1/2-1/2,2791,2727,,,draw,,draw,,0,D70,2022-07-22T22:33:53+0000,WorldChamp2012
a8324357-f37c-48a7-accd-9a96654ec074,4,WCh 2012,Moscow RUS,2012.05.15,4,"Gelfand,B","Anand,V",1/2-1/2,2727,2791,,,draw,,draw,,0,D45,2022-07-22T22:33:53+0000,WorldChamp2012
f76f65a5-baf5-42dd-9e5a-45eebb15a972,5,WCh 2012,Moscow RUS,2012.05.17,5,"Anand,V","Gelfand,B",1/2-1/2,2791,2727,,,draw,,draw,,0,B33,2022-07-22T22:33:53+0000,WorldChamp2012
722ad4e2-f15c-415b-8482-549fc951798a,6,WCh 2012,Moscow RUS,2012.05.18,6,"Gelfand,B","Anand,V",1/2-1/2,2727,2791,,,draw,,draw,,0,D45,2022-07-22T22:33:53+0000,WorldChamp2012
85f912a4-3e0a-4abd-8634-eba751a6f992,7,WCh 2012,Moscow RUS,2012.05.20,7,"Gelfand,B","Anand,V",1-0,2727,2791,,,"Gelfand,B",2727,"Anand,V",2791,-64,D45,2022-07-22T22:33:53+0000,WorldChamp2012
646031d8-05e7-40bc-87a9-584d955ee3ea,8,WCh 2012,Moscow RUS,2012.05.21,8,"Anand,V","Gelfand,B",1-0,2791,2727,,,"Anand,V",2791,"Gelfand,B",2727,64,E60,2022-07-22T22:33:53+0000,WorldChamp2012
ed0ebea7-8cac-4acc-9761-88decc7754a1,9,WCh 2012,Moscow RUS,2012.05.23,9,"Gelfand,B","Anand,V",1/2-1/2,2727,2791,,,draw,,draw,,0,E54,2022-07-22T22:33:53+0000,WorldChamp2012
fcfa665c-574c-4332-ba70-e36ea4e468ff,10,WCh 2012,Moscow RUS,2012.05.24,10,"Anand,V","Gelfand,B",1/2-1/2,2791,2727,,,draw,,draw,,0,B30,2022-07-22T22:33:53+0000,WorldChamp2012
8201c40a-a80f-4c92-8f1c-64835db3ea3e,11,WCh 2012,Moscow RUS,2012.05.26,11,"Gelfand,B","Anand,V",1/2-1/2,2727,2791,,,draw,,draw,,0,E54,2022-07-22T22:33:53+0000,WorldChamp2012
0765b835-139c-48b2-b42c-5e5d1a24ff80,12,WCh 2012,Moscow RUS,2012.05.28,12,"Anand, Viswanathan","Gelfand, Boris",1/2-1/2,2799,2739,,,draw,,draw,,0,B30,2022-07-22T22:33:53+0000,WorldChamp2012
8005e860-fe54-4868-98b8-1bdde97f6bf1,13,WCh Rapid Tiebreak,Moscow RUS,2012.05.30,1,"Gelfand, Boris","Anand, Viswanathan",1/2-1/2,2727,2791,GM,GM,draw,,draw,,0,D45,2022-07-22T22:33:53+0000,WorldChamp2012
a9e346b5-0066-40c1-a0cb-a3c841d11128,14,WCh Rapid Tiebreak,Moscow RUS,2012.05.30,2,"Anand, Viswanathan","Gelfand, Boris",1-0,2791,2727,GM,GM,"Anand, Viswanathan",2791,"Gelfand, Boris",2727,64,B30,2022-07-22T22:33:53+0000,WorldChamp2012
646eca9f-789f-45bb-a9f0-7c36e0059788,15,WCh Rapid Tiebreak,Moscow RUS,2012.05.30,3,"Gelfand, Boris","Anand, Viswanathan",1/2-1/2,2727,2791,GM,GM,draw,,draw,,0,D12,2022-07-22T22:33:53+0000,WorldChamp2012
b75c3fe2-421e-476a-a921-affd4bea8b1b,16,WCh Rapid Tiebreak,Moscow RUS,2012.05.30,4,"Anand, Viswanathan","Gelfand, Boris",1/2-1/2,2791,2727,GM,GM,draw,,draw,,0,B51,2022-07-22T22:33:53+0000,WorldChamp2012
427df540-ad7e-4c7c-ad90-9953570b1ec6,1,WCh,Sofia BUL,2010.04.24,1,"Topalov,V","Anand,V",1-0,2805,2787,,,"Topalov,V",2805,"Anand,V",2787,18,D86,2022-07-22T22:33:54+0000,WorldChamp2010
600bf35b-8d76-4b20-a47a-13eb511b8b78,2,WCh,Sofia BUL,2010.04.25,2,"Anand,V","Topalov,V",1-0,2787,2805,,,"Anand,V",2787,"Topalov,V",2805,-18,E04,2022-07-22T22:33:54+0000,WorldChamp2010
e47f413d-3024-482a-b9f5-64041a420d97,3,WCh,Sofia BUL,2010.04.27,3,"Topalov,V","Anand,V",1/2-1/2,2805,2787,,,draw,,draw,,0,D17,2022-07-22T22:33:54+0000,WorldChamp2010
16ebe3b8-9be4-480f-bc2e-796850a97fdd,4,WCh,Sofia BUL,2010.04.28,4,"Anand,V","Topalov,V",1-0,2787,2805,,,"Anand,V",2787,"Topalov,V",2805,-18,E04,2022-07-22T22:33:54+0000,WorldChamp2010
0717e74e-ab15-4418-869e-aca56539b264,5,WCh,Sofia BUL,2010.04.30,5,"Topalov,V","Anand,V",1/2-1/2,2805,2787,,,draw,,draw,,0,D17,2022-07-22T22:33:54+0000,WorldChamp2010
3fdb392f-a26b-4715-8bc7-be84c7f6b13c,6,WCh,Sofia BUL,2010.05.01,6,"Anand,V","Topalov,V",1/2-1/2,2787,2805,,,draw,,draw,,0,E04,2022-07-22T22:33:54+0000,WorldChamp2010
5e8d1656-a47c-4935-8224-e10d89959553,7,WCh,Sofia BUL,2010.05.03,7,"Anand,V","Topalov,V",1/2-1/2,2787,2805,,,draw,,draw,,0,E10,2022-07-22T22:33:54+0000,WorldChamp2010
b65310bb-688c-48e2-8fd6-f9e5bee3e051,8,WCh,Sofia BUL,2010.05.04,8,"Topalov,V","Anand,V",1-0,2805,2787,,,"Topalov,V",2805,"Anand,V",2787,18,D17,2022-07-22T22:33:54+0000,WorldChamp2010
ce5a236a-65e8-4a2c-8654-e62316a153ca,9,WCh,Sofia BUL,2010.05.06,9,"Anand,V","Topalov,V",1/2-1/2,2787,2805,,,draw,,draw,,0,E53,2022-07-22T22:33:54+0000,WorldChamp2010
b0fe6981-167d-4e80-9a0a-1dd26ae8a71f,10,WCh,Sofia BUL,2010.05.07,10,"Topalov,V","Anand,V",1/2-1/2,2805,2787,,,draw,,draw,,0,D86,2022-07-22T22:33:54+0000,WorldChamp2010
28d814a8-8d79-4fe0-be5f-c711348426c3,11,WCh,Sofia BUL,2010.05.09,11,"Anand,V","Topalov,V",1/2-1/2,2787,2805,,,draw,,draw,,0,A29,2022-07-22T22:33:54+0000,WorldChamp2010
ea47c6eb-4f55-4513-8e51-37f9a035fbce,12,WCh,Sofia BUL,2010.05.11,12,"Topalov,V","Anand,V",0-1,2805,2787,,,"Anand,V",2787,"Topalov,V",2805,-18,D56,2022-07-22T22:33:54+0000,WorldChamp2010
6de618ea-f59c-4099-8f58-d1cd26bb6b9b,1,WCh,Bonn GER,2008.10.14,1,"Kramnik,V","Anand,V",1/2-1/2,2772,2783,,,draw,,draw,,0,D14,2022-07-22T22:33:54+0000,WorldChamp2008
ae62e069-3c39-4e5e-828b-859595268c66,2,WCh,Bonn GER,2008.10.15,2,"Anand,V","Kramnik,V",1/2-1/2,2783,2772,,,draw,,draw,,0,E25,2022-07-22T22:33:54+0000,WorldChamp2008
a6b644db-a698-40d4-8bec-5c7638336b8c,3,WCh,Bonn GER,2008.10.17,3,"Kramnik,V","Anand,V",0-1,2772,2783,,,"Anand,V",2783,"Kramnik,V",2772,11,D49,2022-07-22T22:33:54+0000,WorldChamp2008
42a8e586-f1ad-4e86-872f-811387fcb6dd,4,WCh,Bonn GER,2008.10.18,4,"Anand,V","Kramnik,V",1/2-1/2,2783,2772,,,draw,,draw,,0,D37,2022-07-22T22:33:54+0000,WorldChamp2008
6b297a34-5c06-4a30-818d-26fcb7dfbf7f,5,WCh,Bonn GER,2008.10.20,5,"Kramnik,V","Anand,V",0-1,2772,2783,,,"Anand,V",2783,"Kramnik,V",2772,11,D49,2022-07-22T22:33:54+0000,WorldChamp2008
12a5a2d1-76fe-4c21-881e-37eff3b4919a,6,WCh,Bonn GER,2008.10.21,6,"Anand,V","Kramnik,V",1-0,2783,2772,,,"Anand,V",2783,"Kramnik,V",2772,11,E34,2022-07-22T22:33:54+0000,WorldChamp2008
825fbc4c-7197-4ac0-a174-b885e351c284,7,WCh,Bonn GER,2008.10.23,7,"Anand,V","Kramnik,V",1/2-1/2,2783,2772,,,draw,,draw,,0,D19,2022-07-22T22:33:54+0000,WorldChamp2008
26574721-31b6-4198-b40d-ec67f633c108,8,WCh,Bonn GER,2008.10.24,8,"Kramnik,V","Anand,V",1/2-1/2,2772,2783,,,draw,,draw,,0,D39,2022-07-22T22:33:54+0000,WorldChamp2008
69a97ac5-a044-4644-95d7-5b65f7d5c1b5,9,WCh,Bonn GER,2008.10.26,9,"Anand,V","Kramnik,V",1/2-1/2,2783,2772,,,draw,,draw,,0,D43,2022-07-22T22:33:54+0000,WorldChamp2008
1ca01243-5234-410f-96a1-5dc41108a59c,10,WCh,Bonn GER,2008.10.27,10,"Kramnik,V","Anand,V",1-0,2772,2783,,,"Kramnik,V",2772,"Anand,V",2783,-11,E21,2022-07-22T22:33:54+0000,WorldChamp2008
edb81d2b-049d-4668-92ba-18ef2f6752fb,11,WCh,Bonn GER,2008.10.29,11,"Anand,V","Kramnik,V",1/2-1/2,2783,2772,,,draw,,draw,,0,B96,2022-07-22T22:33:54+0000,WorldChamp2008
16fe7591-a560-4c2b-839d-d086dbf99db9,1,WCh,Mexico City MEX,2007.09.13,1,"Kramnik,V","Svidler,P",1/2-1/2,2769,2735,,,draw,,draw,,0,D43,2022-07-22T22:33:55+0000,WorldChamp2007
168337fa-3059-4f13-8a50-b5b69d685d14,2,WCh,Mexico City MEX,2007.09.13,1,"Morozevich,A","Aronian,L",1/2-1/2,2758,2750,,,draw,,draw,,0,E12,2022-07-22T22:33:55+0000,WorldChamp2007
2b2c7844-cea9-4734-b5a0-e3fc506a1339,3,WCh,Mexico City MEX,2007.09.13,1,"Anand,V","Gelfand,B",1/2-1/2,2792,2733,,,draw,,draw,,0,C42,2022-07-22T22:33:55+0000,WorldChamp2007
371c6239-a6a5-40cc-9eee-20352d87e9ad,4,WCh,Mexico City MEX,2007.09.13,1,"Grischuk,A","Leko,P",1/2-1/2,2726,2751,,,draw,,draw,,0,C88,2022-07-22T22:33:55+0000,WorldChamp2007
19b7adfe-1f45-47a9-ada0-a6cce275681d,5,WCh,Mexico City MEX,2007.09.14,2,"Svidler,P","Leko,P",1/2-1/2,2735,2751,,,draw,,draw,,0,C89,2022-07-22T22:33:55+0000,WorldChamp2007
20adaf5c-0850-4956-be43-7d6d96448d08,6,WCh,Mexico City MEX,2007.09.14,2,"Gelfand,B","Grischuk,A",1/2-1/2,2733,2726,,,draw,,draw,,0,E15,2022-07-22T22:33:55+0000,WorldChamp2007
596cd5e9-9031-4570-b876-e0923c6f30fe,7,WCh,Mexico City MEX,2007.09.14,2,"Aronian,L","Anand,V",0-1,2750,2792,,,"Anand,V",2792,"Aronian,L",2750,42,D43,2022-07-22T22:33:55+0000,WorldChamp2007
